"PippoPlante","build -t pippoplante .","0","true","0","0","0","0","0","0","0","0","0","0","0.0"
"PippoPlante","build -t pippoplante .","0","true","0","0","0","0","0","0","0","0","0","0","0.0"
"PippoPlante","build -t pippoplante .","0","true","0","0","0","0","0","0","0","0","0","0","0.0"
"PippoPlante","build -t pippoplante .","0","true","0","0","0","0","0","0","0","0","0","0","0.0"
"PippoPlante","build -t pippoplante .","0","true","0","0","0","0","0","0","0","0","0","0","0.0"
"PippoPlante","build -t pippoplante .","0","true","0","0","0","0","0","0","0","0","0","0","0.0"
